"RL1-A","YL2-A"
30705,1951
20624,3644
10057,526
43308,10464
78381,12552
6445,412
31120,4257
30644,4840
6415,425
18721,2134
64738,16152
12951,2709
29398,2391
13530,1013
9600,682
3636,641
12850,1637
11203,1078
38718,2053
47918,11262
13510,838
12008,1146
9545,898
13042,511
51176,11184
19901,1906
28829,1414
70629,11323
23572,3365
17576,813
4149,671
31943,4390
35835,7519
58281,10479
8351,839
24264,2988
11263,748
18054,3170
34057,6553
46798,8079
12563,3457
58462,5511
74738,22697
115572,22767
80556,11434
11569,1219
23304,1054
31233,8978
78803,27568
63180,6390
22676,2708
27931,3488
19825,1579
41023,7032
66168,7753
20273,4279
14410,1326
14738,1664
68853,13345
7213,999
31509,2749
19613,2423
12986,937
55151,6771
3801,994
14468,1118
23723,3766
40653,9957
10013,611
20888,5020
74615,8579
47371,6451
62109,26771
17802,1543
35167,5128
41729,7621
10540,493
2341,378
22629,1099
18221,812
4956,670
26665,3930
23263,5383
131767,6517
12035,900
25197,1230
15074,779
60350,10480
39559,7878
33097,3436
36212,3124
18905,2581
28551,1885
48534,5365
32875,11959
28818,3459
67808,10054
22969,13583
9997,1223
15064,1228
22556,1865
4404,433
113623,15340
18408,1310
13172,1350
46536,7086
16338,640
15596,1309
35738,3916
9605,652
6914,706
34210,4181
43219,5874
23926,3523
28911,1860
15543,2948
11364,1968
34006,2328
21760,5869
13132,1240
28399,2448
55617,19563
10894,766
17611,1302
67367,18066
23870,2597
40823,3433
29019,9602
17798,1812
14295,676
3575,417
38962,1948
47467,3606
18763,1900
34977,8129
20307,1885
12986,2035
8292,1040
41974,4715
28897,5355
37276,936
34692,1746
69181,19259
47479,8608
48765,4330
32933,3111
59222,11969
8916,587
15296,3153
18095,4643
19527,1396
17683,5096
8965,992
22914,1702
25066,2586
31843,4430
68599,11561
10103,1858
11999,1273
17205,1276
41963,3096
16769,4223
4656,606
21179,1168
56682,9469
22090,4185
27048,5907
10500,2719
45870,8416
10382,1144
16267,1297
18732,2255
60707,24344
24700,2885
36263,10213
12168,1197
29675,2717
15823,659
25973,3485
51256,9596
41236,6864
18908,3831
16676,3228
6337,417
34152,1329
6994,752
12542,1186
61338,11441
48355,11000
9194,1084
22092,1817
15286,764
22778,8551
13001,2314
30148,2544
19599,3697
55216,8427
9587,557
71706,15865
15888,4568
6296,1212
22866,3228
27214,5272
36063,6722
37179,771
10912,587
14965,812
15313,722
58360,6896
19676,1456
38266,4184
19799,1951
32964,7308
15649,3901
5049,746
40881,9889
41550,2910
16932,2873
9402,2280
22833,2093
12374,682
33774,6284
55582,6641
20853,2930
58707,11322
22998,1535
8774,1274
4502,727
43378,5178
14140,653
34496,5624
40946,8441
40847,9737
18673,1791
8527,427
20369,3719
15569,3839
67653,7263
23284,8386
15961,2206
24508,3851
16074,2414
14176,1340
54063,6776
40835,1697
19046,1792
20834,2023
20230,2836
10809,534
51471,13098
38687,4200
63234,17794
17206,2081
29966,1339
65382,12035
27613,1447
16876,3176
26841,4305
13297,2275
14766,1462
29809,9313
67926,12317
54066,3884
8647,1568
86630,5086
24791,2370
32036,9074
17720,2707
22197,5073
38977,3694
3150,982
47577,10445
18982,563
77745,8531
38966,3702
55821,6545
20200,2679
24014,4453
24025,2552
6486,510
28531,2185
26248,7951
19333,1418
59360,6385
33069,3474
18566,920
42468,2971
39231,6107
13317,1605
3489,722
24563,3474
24507,2806
44799,4960
39462,7360
42299,6395
17910,1485
10227,816
5280,1407
37965,3968
44758,5008
19424,2393
14427,1503
7394,1096
31012,6040
38128,6651
2354,378
55828,5451
24602,2115
14578,1594
7476,540
16063,2322
63577,8239
5804,688
13028,2705
24410,2822
23659,6519
22289,1993
51808,4513
22197,3470
28857,5834
31856,2015
37501,6398
59489,16952
35320,10378
50138,8384
32515,2681
10373,734
46996,3912
42496,17540
51412,7932
56532,7750
11148,367
10746,1205
28944,3109
16713,1605
21257,2271
30509,3237
19107,1075
17131,4060
12157,3850
43157,9196
67151,4293
31879,5572
67200,12397
13826,1666
70894,7103
11055,1408
51643,10019
24844,2689
18198,1175
84362,11293
9478,1219
42733,6670
26786,7395
7546,1457
25272,1561
40319,3361
29252,1163
13715,686
56711,13291
34292,2625
27559,8606
20973,997
5065,1577
33056,3761
66675,2776
15333,1390
32711,8903
24956,2099
42084,11233
22403,6423
15921,986
23989,883
55761,14893
52571,8675
6858,899
36376,4917
10353,1514
44953,9165
49608,12968
33310,757
26323,3823
29327,5423
46380,9911
37905,2718
17320,1092
65143,12513
43144,7418
35067,7213
78121,17855
16680,2523
53683,3339
28477,2855
17540,2686
8203,847
33057,4172
1699,1033
53408,14092
35652,5155
32619,4361
32900,7478
22791,6339
21722,4460
7955,1408
28312,1813
6614,1877
42330,6097
20263,1051
32364,14297
56098,2717
40328,4961
5084,735
52606,1352
10328,2593
7882,1612
34095,3061
14044,1712
19445,1427
38928,6751
13383,2180
25694,3681
12985,1057
23684,1240
21269,6508
48187,10840
30302,4591
22298,3102
37714,2668
19955,670
31257,5616
14402,2822
41159,4054
23899,3300
15777,3787
10997,631
46248,11590
51654,5427
31202,3389
6289,799
60267,2372
21616,4241
12127,891
10508,1851
28366,1004
42341,4515
60839,22073
88919,13358
29397,1668
18903,2669
31596,4065
39432,6598
34727,2220
24296,5772
20710,2307
27527,1866
22477,4541
65394,4451
32584,4562
21363,2103
30117,7601
20061,2660
44040,3659
51559,13688
13599,3224
9679,901
55812,13218
39112,2571
28123,4496
31970,3546
38663,3435
6974,445
32552,1732
19197,1441
8525,401
24666,1086
23330,1320
10991,720
20977,893
36764,5244
16344,794
29116,1555
38210,2537
45355,13375
14166,737
41928,5502
8560,1329
13354,2587
8184,1235
73895,14827
24701,2687
56006,6974
28571,7549
14411,1108
19349,2066
12755,361
8578,1024
46097,12784
58325,20475
23261,8445
19204,2130
25729,819
13767,817
15652,3336
28053,1911
36098,4849
25720,3246
33623,4646
7330,483
22111,4861
11893,2388
19179,2834
21780,1320
37110,7029
33361,596
13823,473
29585,5408
41250,5853
13719,849
10147,1572
18570,2406
8826,1056
18572,3159
29563,3128
25022,2702
84455,26391
16492,2011
34910,2199
14327,2725
37451,7908
48263,10173
26795,3703
147216,15028
17949,2572
10677,887
85512,23858
40947,2366
62522,11896
31391,3567
32174,3954
31094,1361
20927,2298
13139,1354
24881,1708
61220,16487
14252,3727
19711,3615
13796,2671
28255,7285
21025,5617
38859,5857
12961,1302
13912,787
22132,4389
17248,1490
10964,387
21625,657
22016,4617
35796,3350
37546,10352
69714,12782
48863,9588
12757,1751
13613,878
13983,1278
40624,9093
15554,1265
41470,6311
35734,5279
24631,4207
40437,10718
11868,1199
36402,4938
31552,2850
13522,901
46944,8042
34341,4824
42810,5345
64169,11709
38868,5286
18788,1002
60067,4023
69797,11609
13671,1374
18900,2401
37420,6828
19612,813
46540,9309
4294,1074
51205,9989
60163,6605
8578,815
39822,7438
56559,7387
31654,2687
61725,10983
12554,415
71029,10921
28585,4834
18944,9739
5534,1369
21301,3478
35267,3887
25629,2720
28218,2875
38280,6009
60138,11877
22693,2843
54869,5506
6296,851
90604,10573
8662,1014
66737,9725
37379,3289
7741,1019
29086,3073
35040,4297
4582,544
23481,1564
37553,8641
10952,802
26088,6153
1820,419
33738,5969
66953,13444
18062,2434
6504,728
21971,1629
38489,6332
63345,10729
6978,658
24309,4462
43045,5324
26279,3081
38695,2840
59784,10691
18903,2740
45207,4012
60155,17020
17491,1130
20535,1439
43678,12157
19972,1528
14543,2029
44782,13173
25079,3679
9905,1743
16936,2131
38779,2477
11941,1469
34457,3979
26966,2618
54615,6706
9860,1559
26129,5066
49968,12390
9123,906
14541,4569
9235,952
71173,14093
10886,808
22216,3052
38404,7838
13343,597
73774,7654
47710,3895
55351,9330
26616,5239
20834,1141
14118,2102
39309,6944
26926,2527
30178,4320
36497,1773
43885,7269
82468,18188
10266,1425
49125,9499
11009,387
30124,2559
32391,2636
28503,1327
27487,5123
12527,648
52150,5870
30458,6481
38771,2687
37835,4618
17002,3020
4360,380
6312,1013
15431,364
8337,933
33938,5703
40446,9068
23554,2707
28277,3132
21867,2169
33833,3635
10275,1518
14997,5355
52580,7625
36610,2809
58327,6716
38148,2456
33609,5716
72619,22586
30491,4682
12145,1070
34278,2240
15353,2363
100735,16681
27366,3728
30300,2177
22469,1253
26589,4915
16689,1469
79352,10399
4978,359
40303,6801
30718,6425
9499,1803
35666,3229
7088,1317
41831,5128
13494,2047
46950,8227
19611,3523
62018,8186
15282,1337
33708,8135
86862,16900
22345,5265
57928,5988
22324,1449
1675,445
49317,13917
2109,639
49488,9442
39760,6093
40337,8091
28265,3175
7981,593
30306,3766
9340,501
26194,4176
21168,4592
21529,1128
47058,4407
11440,981
67086,19483
53199,10687
29316,3507
81805,9327
26316,3171
90314,9792
3550,614
28437,702
33771,5178
41799,4125
26975,1306
28417,1843
20090,6581
5812,801
9847,1644
25262,5810
25201,5228
30991,5521
18396,828
48849,5638
100487,9222
52110,7822
15671,1157
33758,6180
71684,15494
40454,8189
60526,10873
6495,1303
40281,3147
30429,3951
79733,19252
40192,6148
10611,999
12427,1167
36571,4569
18434,2284
37237,9847
41358,4701
12704,782
59582,19515
24982,4177
58555,10629
21173,2234
30856,2212
63654,11406
39142,5124
27416,666
15828,1357
4214,358
58335,16601
32080,7225
18915,3260
10209,420
15688,2802
13919,1292
34009,7206
37644,4821
25228,2790
36820,10076
56449,7255
36806,8323
31387,5026
63376,9368
26279,2604
33287,6084
12332,1172
17166,1928
36852,4003
25740,10139
35163,4591
28183,1970
34874,7520
34929,3159
46950,6354
51728,6879
78626,33158
22600,3808
37525,5155
38911,10553
41081,6626
22056,7392
40046,8186
16674,790
36204,5821
6621,886
62713,9788
46261,6482
18309,1257
92312,12527
21948,2520
24950,3502
24567,4256
97499,23500
38474,4477
16396,1703
29020,3686
25754,2576
22345,3091
13048,1161
15529,2515
14915,4999
67435,5065
51955,9172
54002,6092
29006,5018
11687,2200
21342,2098
76022,2877
23488,2971
34042,2903
32161,4512
8845,627
51391,4896
16121,1358
48300,4676
3693,420
55095,9942
58438,8071
41475,7307
18706,1849
41953,12702
90160,23128
44776,8225
33677,1604
31800,10284
10981,2571
19422,1955
20055,690
18905,1958
41544,2906
24589,3363
36680,8342
46034,7390
9739,427
28010,1316
17936,980
89577,14724
38300,9689
34600,2697
20858,5962
46599,3994
74696,21587
29589,3895
9765,727
39967,7699
15531,1651
47418,8538
32482,6848
9119,867
13509,1251
24862,1008
33556,12457
39574,4372
10054,1026
55795,11785
48466,6163
52502,7530
33934,6736
9294,1185
9497,1099
23357,1291
27376,4558
30206,3273
20701,2366
29350,4273
45437,8735
29466,1318
52931,8512
29079,4422
32437,7472
33966,5785
21041,1614
16808,2854
6921,676
38004,9571
20903,931
33561,15990
14804,2961
29964,2605
47211,5611
18631,3105
18628,2500
38323,6178
38826,5993
42345,3746
21649,2270
25483,1508
24789,1557
20876,2399
26105,990
53569,6125
35839,6423
10364,1254
80729,32405
27181,1540
26111,2285
39067,3328
18412,2767
19820,1443
12020,1667
13835,1113
43917,6899
15523,1101
27065,2511
30159,3745
22149,4327
19146,3467
55232,6857
37639,4151
21648,10591
25406,880
38866,8635
31238,1804
42913,6774
16812,1859
27634,4129
6920,500
9999,1098
36545,2237
12707,8115
32836,3795
23052,1769
26296,5362
22859,2721
24583,1979
12299,1361
38496,6898
26601,711
14951,389
11019,973
23129,1929
22527,8303
49809,13556
25677,6677
6881,1754
32688,7820
47756,5817
20977,2193
11883,2255
33973,2761
62764,11313
27680,1717
50289,6694
14246,1488
21208,1200
16790,1569
12918,1106
15335,2617
41948,8139
23882,1752
48665,9744
20754,1776
19338,2031
11183,977
55639,8481
44398,4377
26751,2230
21555,2811
44423,4711
40559,7391
6429,858
2815,363
10611,1795
17373,1186
4377,350
71875,10521
32772,3467
47370,7711
51866,15050
24313,2118
47693,12236
39721,14409
62877,9775
19232,4048
14736,2905
21912,6905
14770,1007
46179,7748
38372,4280
17268,781
13151,1557
24976,2186
29404,5544
37379,4618
16791,2724
13022,1236
117518,13772
38642,3447
48625,4446
25021,2417
58091,6948
37959,3170
11959,488
43419,4151
27167,3566
61106,10820
16739,1248
19113,897
11430,1672
75417,9109
17164,827
8386,608
19726,2163
31606,3995
17590,10995
19506,2239
17068,2603
11385,729
19576,3479
73180,22675
11029,2227
10648,733
40213,20385
35510,2383
45214,4102
20864,1711
12284,846
31621,3252
10277,3718
46651,3465
16337,912
49151,4636
8250,810
20766,2191
9904,1119
49759,4048
31279,6976
82666,13221
22120,2774
27905,1129
17129,2592
42636,6477
43775,3411
53791,16110
17478,2043
10465,1209
18889,2235
55571,30054
12420,1630
27281,5128
35483,1958
24259,1808
19864,1609
18962,4776
30067,5674
89562,18327
30353,4642
14133,1572
5489,5980
101956,16246
10881,1348
72157,9582
17217,9362
4044,407
41965,2520
37256,4867
8722,1501
22461,1280
8111,2020
20360,3209
25302,3633
17354,4830
16281,7022
32901,4345
8282,775
6510,942
13237,2013
93364,5308
42899,3954
14913,713
14115,1411
37042,5437
133197,41733
24226,4515
16856,2461
41893,6428
16431,1404
31606,1750
20021,783
66415,7723
17046,1269
8683,2587
52680,7347
14978,906
32384,3476
16431,3477
11987,846
23236,3791
26691,7456
9607,619
12040,1447
39375,2785
28056,5998
33138,3872
28236,2494
43267,5615
45979,10952
42192,5304
37748,11050
38105,1762
14009,2962
52355,9248
12270,2985
37305,3340
19528,3332
15207,1629
44056,9190
17578,1285
5414,729
22886,876
30089,7355
48002,3758
34669,1859
15325,1096
7245,590
47419,5438
20692,1290
28492,867
8480,776
19595,2272
14357,2369
31785,9033
40157,3398
38635,3464
59151,9592
11905,1079
34372,2197
32471,3935
16002,826
55594,6517
20272,1389
14437,3121
28811,8194
14813,1669
36221,2786
13603,931
27559,2747
93504,19505
24977,3828
32055,4533
23534,3456
4482,427
37771,3721
54051,16409
36726,6279
8091,562
36338,2603
56907,13676
58345,10307
53444,4315
81978,40800
12041,933
5675,1314
26598,1243
27670,3268
26738,7236
23640,4432
8033,847
44286,7561
3871,462
12546,964
19191,1280
25240,2715
28259,3820
53828,7523
19955,1653
56373,10041
3615,502
41177,8892
57150,6911
32504,7060
9353,1417
42922,7872
10015,915
47504,15372
7703,574
7027,625
20338,894
6301,1343
29521,3173
19731,1236
34224,4993
23550,1551
23010,2709
12971,971
24575,2766
24102,1519
43639,11027
14414,875
34496,2596
35148,3801
12129,959
13156,1407
15607,1817
14367,799
8109,363
47302,4579
16476,2726
22781,3103
52771,6841
22680,1168
8054,733
15269,1895
77985,10745
36139,2248
30517,5693
20870,1150
44394,9544
20076,1757
8049,471
12165,2112
32916,1881
11691,512
27828,2916
65042,18985
17145,3832
28275,5248
19524,1258
28410,4563
31567,6606
8854,786
8761,2110
10733,1097
17745,1569
45551,3775
43422,8667
6493,657
26031,2184
52558,14504
19499,4135
46713,3325
16214,2179
27691,1287
12864,3165
24615,3484
75911,13966
6089,397
14698,2941
45149,11994
24928,5063
31911,5925
39310,2054
8695,1105
18328,4000
11358,1114
36477,1597
41441,1727
40648,7168
18835,2235
25471,2230
41902,4361
27350,6968
26328,3033
13209,1723
48931,7980
24256,2467
13234,976
13243,843
17300,1431
34768,8667
33100,6293
16024,2582
10349,483
25201,5237
53528,12019
12843,2782
43342,12131
18463,1977
30649,4057
28995,2266
9636,1578
27715,7652
22685,3333
32497,3057
30896,8393
25022,8894
31433,3494
53647,6709
12240,1634
16933,845
11094,804
10653,2237
14807,1562
25920,4142
33917,5840
32552,3381
25961,1349
7862,670
19096,915
20538,2099
21933,936
30577,3125
26273,2542
37762,5111
34980,5320
41746,5216
29173,3547
38705,6741
18471,633
11760,1564
15680,699
26200,2161
21961,2440
29401,4745
81700,13483
12977,1682
15462,1307
12877,2667
9541,1355
10183,594
23719,4454
41115,3188
13980,2694
34414,2851
3966,1580
21935,2811
13494,1530
26388,8536
10552,552
27156,1643
22219,3257
26999,1968
21137,2883
38213,7936
21626,2159
17199,3122
7649,1727
41861,19409
12576,1331
5774,858
4084,4331
32027,6295
16702,943
50628,7618
46705,4939
45860,8937
23036,1356
25872,15824
15961,2206
24131,1930
20793,1239
35070,4580
39858,6445
13619,1661
61087,12003
37134,4448
44581,11514
24974,1289
29756,7156
17638,1150
12829,5006
43746,11071
17313,1146
33969,3732
22717,3330
24775,3167
42868,11398
36546,2508
41474,8711
25739,1175
10828,1286
37675,4948
55706,7317
25337,2539
26071,2022
24522,3735
29690,1564
28173,3228
34098,4647
7630,1087
11972,1431
26557,6589
18004,2250
17661,1514
18496,1660
42621,5415
38678,6942
21825,1548
7292,1470
13892,2025
25334,3566
7963,984
54161,7478
65930,5514
31411,3563
29402,4446
20637,2892
66956,13697
30386,3184
21356,1359
8181,1174
40054,5839
12120,346
12910,1975
19083,1248
15613,3678
4704,541
44395,6427
24433,7044
12137,1675
12922,609
30788,2766
11561,675
23341,2573
17399,1322
106604,25166
64723,5793
37021,6283
30565,3776
20673,1461
87041,13199
20652,6668
8730,779
37808,4911
17243,1768
57542,7872
23766,2042
18030,1626
28180,3649
24731,1327
9533,1696
10444,2113
33369,1804
22455,3421
35861,4924
5710,637
17696,1238
38665,3290
19827,1484
50672,2830
31735,4702
75373,13802
44862,13348
27574,4422
20482,670
22399,3757
36952,4798
41477,6082
16385,1217
35417,3649
10352,988
31346,1025
28617,6299
57766,9512
17029,5087
44622,8173
20192,1684
5127,880
9202,1970
22959,2510
11358,583
14850,1709
12457,1572
31327,872
6941,974
63166,10111
19442,3242
59634,4864
28622,7141
69418,10175
47717,8272
30348,7295
34918,3885
41110,7753
42956,8470
19618,1231
13975,1341
18771,8831
45342,6666
15693,1475
39393,3580
20319,1719
9222,1010
37156,9984
43765,4056
50307,7153
22007,1954
72213,17838
63342,8011
71042,10293
18442,2092
76617,20210
53689,8263
25417,1400
34008,6593
27574,5672
24089,793
61486,6482
16949,6723
25184,3602
35762,5814
18186,1457
25966,4079
10909,653
22141,3052
34024,2706
9269,2379
24412,1563
16863,2448
16206,1504
12287,2313
32679,4316
40276,10881
4814,499
18973,1591
59208,8322
-1122,17179
20065,1380
17683,1016
46687,3260
40153,2591
52353,11986
32881,7530
9043,639
27127,5814
26190,1813
10414,874
29544,2956
31788,6507
7390,1495
34970,4559
44747,4591
4137,765
36900,4450
19628,1571
24507,1012
29595,3320
20668,5326
31502,5420
38309,3339
56214,9408
24178,1269
18914,1351
27965,4340
44450,6740
46152,4883
10117,765
29649,4624
16843,1364
19542,4242
41249,7077
58299,5248
72404,10923
61886,13314
40219,3820
14145,1715
5568,2045
15132,972
16254,1907
15557,909
16551,1072
12084,2132
44521,2893
35460,4181
28664,3255
80713,12330
41046,10270
29882,932
22219,3987
16126,884
21388,4195
16438,3146
26894,1639
9993,591
10567,1877
16768,2573
43536,10441
36034,4456
22864,1931
13070,881
52581,3828
28652,3294
52946,10595
46467,7069
16361,388
9360,2381
5957,822
83458,22354
23326,1752
18183,859
24005,4080
34852,7236
15701,2750
26376,5006
11627,521
10911,1461
25303,1366
12647,3890
11426,742
7366,5874
38099,3504
9714,1766
26426,4809
10863,941
13069,1507
22224,2551
24929,1308
46197,11792
16318,582
53650,13223
13566,4630
26808,1105
38417,2293
36573,1751
26300,1562
18028,1178
11014,1034
21220,507
12719,605
37208,8896
45450,6706
19642,883
25632,3914
37466,5775
39106,5495
13873,2740
7472,1238
13931,462
19338,1472
17796,2348
34163,4095
19533,1824
12104,2656
29602,3606
33870,5729
21812,5004
125098,8903
39608,5775
32676,2391
24143,2540
25689,4168
30519,2274
24526,3536
23640,1069
28766,3182
99276,10108
42812,1531
24089,7372
29373,4157
73156,13774
37414,7281
16096,1893
17580,1702
25450,2669
38420,4430
23620,3484
39108,3675
39272,5248
23904,2369
33830,5482
17654,1613
11854,4094
4490,519
31033,4565
30552,3813
9616,865
56566,602
17102,2208
2718,474
19793,1827
11357,1273
39829,6087
50967,13127
17583,1974
67318,10063
17836,1534
21311,3026
18750,8480
74338,13327
38631,4393
22955,1340
63488,15186
112357,17257
49587,6552
74864,9597
51817,7385
51492,6134
53927,9700
52646,5601
56364,6927
11745,1500
18593,2082
16778,1419
29123,2866
18946,1876
47111,13675
36999,9644
65522,7547
46710,10674
23151,1355
11369,711
11211,2636
37106,7560
28608,5320
70100,12591
78036,5195
7818,881
5844,567
9336,1589
56699,6930
36828,4501
3024,553
10581,2848
40557,10291
26515,3254
7822,721
11423,1534
57043,8369
7972,984
27236,7563
25666,3481
23172,3394
33508,11619
68367,29518
16819,1797
48400,7128
38828,6332
9781,863
34482,4043
22162,2147
10398,1245
66401,14833
18882,2827
17622,1722
9442,1149
27975,2964
42172,2837
18889,1504
39795,4214
14840,1274
15245,1511
31457,3306
65037,9201
14105,3563
14591,2367
10813,705
56794,3691
15143,1419
9738,1287
27971,1858
4579,390
33941,5591
6728,861
24394,4507
32246,3671
54448,12626
44517,4773
22805,2608
18645,2177
48191,8990
42136,12898
21043,577
12892,494
52489,7839
12111,998
47572,3323
78446,15925
21052,2354
33771,3413
20247,4510
17799,2703
21576,1765
8590,469
26829,5516
11702,1496
40928,6884
11708,1044
9854,3624
33757,5394
27289,7453
24756,2853
32565,2579
46987,9854
14494,1625
21445,1384
19450,1286
37694,6947
11781,6146
22399,2487
11910,1216
16074,1601
17910,1086
28293,3331
24271,1722
23367,3796
36632,7379
30445,4017
58267,5717
26605,4535
31081,7888
4453,878
34871,2859
55406,9738
26147,1057
8768,2690
50929,12868
43826,9156
12143,521
38598,13542
48738,10312
28142,2770
19893,3237
16239,1107
31095,2371
10867,376
17229,3379
37473,2769
12866,2496
23310,3649
32260,5453
14150,1675
38941,5323
53496,6874
7836,857
12143,867
31480,5160
60590,6772
15048,624
32892,8245
31343,2630
24855,4414
40952,10647
17206,1879
87972,26118
45972,5854
38695,4618
10755,827
81528,14364
42348,3916
14466,742
34582,2773
48872,8063
26977,3062
23187,4732
22641,1083
72517,17714
48633,2667
28459,2180
58437,5759
18278,2536
16978,1962
37034,5315
7913,511
7450,1146
14364,1138
56208,11530
34668,5528
23484,2429
34387,12556
28576,5034
36942,8642
9304,1258
66277,14555
22900,2591
50996,2528
29484,5249
56584,6449
12458,2308
11271,1871
16477,1018
7740,1062
10974,693
23395,2899
24441,1207
22246,7284
37418,8585
70187,4835
10339,884
19075,2101
50243,4724
22271,1595
10720,1425
23206,3155
33013,2612
21171,1953
12513,1330
26796,2538
6192,4156
18256,3694
41664,6919
13942,1615
8450,1021
9836,2223
29341,4336
36961,5150
58164,5786
38529,2033
26138,4772
17377,2650
427,658
20091,2268
47556,3985
42918,6311
78513,16863
4742,466
34188,3792
26047,1600
55611,9683
18820,3719
25946,1818
46706,18525
22456,3327
24193,1222
31656,7073
64302,12589
27697,3284
38462,3262
30388,6968
8801,516
36517,2494
44097,3604
36110,4987
18021,2101
50752,4938
9588,748
29370,1662
30267,3488
12319,1223
24032,7901
7861,888
17392,2238
8626,1519
19665,3784
54604,19271
-428,2768
61563,3634
21948,1926
5276,1173
67860,12100
30310,5391
21872,2037
11344,1283
43674,9326
41133,6076
34193,6664
12344,1250
55169,11595
37278,8279
8761,2177
17953,2508
41511,7261
29073,3897
41707,4161
18423,1795
61688,8812
8269,1685
20079,2519
33441,4245
8030,1347
36630,5414
14084,607
5001,416
38533,6143
47418,6200
13191,494
18284,3434
8962,752
21182,807
30933,2542
25172,2534
27686,3592
21316,5898
56984,6574
59876,5901
32204,2015
64076,4098
30023,4120
19970,8175
23170,2788
6965,1205
38569,12043
10362,2990
37796,5671
45564,6669
21414,1864
29936,2168
17855,1974
35291,7880
38059,8316
9885,2307
23006,4977
30969,4051
17731,2631
54995,12819
10516,684
45374,8844
15037,540
22797,3816
20907,2173
55121,12226
16025,1820
47149,12057
39101,5146
23924,2766
18372,1703
39424,4092
53831,14992
54245,6840
54950,6213
26118,10781
18353,1126
22602,4853
58028,16657
16473,501
85557,12966
28032,6015
59402,9357
108389,14034
14808,1320
25220,5004
18367,1352
25311,1991
19154,1646
43042,4239
33761,1722
21154,2048
44351,4673
21783,2396
13755,1719
35033,2495
43567,3303
15740,1078
30940,2059
24139,3486
23343,2879
16027,2862
34001,5652
47641,3883
12156,994
14587,2166
13448,1272
57900,3798
10677,1121
16338,1433
63041,11006
41056,10660
57963,4265
27115,5174
25432,6824
30246,2363
22427,630
21402,3033
89689,23027
3951,559
20234,1768
15374,1104
39451,6076
36442,1229
45006,3717
14426,1299
31494,4680
26688,3488
38585,6944
24348,4948
8627,1259
27414,3597
83202,20423
25975,2862
7642,806
17806,819
35272,3075
31936,7597
5902,397
10158,2025
47276,14599
10095,1070
32850,3603
17579,915
27326,3617
87494,17938
43715,4297
26612,2252
82012,6840
13926,1147
14468,1385
13453,1148
53182,33130
15393,1126
80072,17495
63306,8949
27496,2217
18920,1561
7502,653
16431,2330
64135,9757
33765,7564
5511,357
44502,6054
20720,1904
40210,4451
54777,5774
50395,14469
23087,2378
30635,7661
11723,1692
40701,1542
11197,1135
14244,3235
33336,4645
31209,9157
51926,9035
9013,1230
40990,5476
7630,1355
12545,840
94483,11188
18774,2551
13010,543
18709,2829
42351,4364
11300,2085
56021,19405
35882,16539
38277,7275
86014,17366
55005,8543
5590,601
74532,14969
30617,2581
8267,1857
46395,10598
51167,8557
71751,5883
51289,10878
44897,5526
14699,1126
24508,1980
24877,1088
10772,1118
7693,445
30472,3554
37104,15981
41811,7340
47974,3227
4163,877
62485,16591
12527,1202
54769,7652
37342,8033
50991,5906
6293,1607
10706,1454
36523,2581
48365,7978
45332,11568
49101,6304
30458,1970
13710,2973
29080,4283
31928,4885
34027,3230
31556,14746
32913,2375
30954,10089
21688,3004
26503,4232
49110,4365
11800,3329
72418,9325
33906,11494
4600,1189
43311,7050
48039,5102
35358,5908
83227,3584
53503,7191
34828,3648
19846,777
16262,1162
43123,9942
25782,3299
10742,453
34608,8767
51323,12555
68515,15448
27863,3536
10797,1522
37419,3690
71781,11412
54449,13651
16467,1537
65411,5366
47143,4292
8650,687
27005,5913
56774,4126
16806,1704
21238,1094
3438,424
73554,8577
14415,2560
54745,4813
54176,8617
21048,5203
34517,1423
53964,17329
16391,612
31470,3617
26031,3137
15575,1974
57588,3059
21859,2299
22437,3414
21008,1797
51553,7104
25080,4396
39648,13472
39142,3831
40195,4865
31910,6710
29681,3368
38721,2725
52762,6227
8805,1805
7807,387
10868,788
21295,2125
16932,1776
36627,13069
11879,1600
34885,6795
159150,50299
11174,715
14193,2169
15774,3953
47764,15638
17265,3273
40116,6934
39740,6906
8745,841
39682,7708
59485,8651
53289,5973
40517,4020
28546,1580
48681,9599
25599,1712
19026,2621
60438,3480
34118,17191
10553,1843
23489,1993
20455,5648
29147,3864
15497,1873
15202,753
72122,16123
32039,3121
23324,2838
26587,1356
6287,919
6228,384
36283,6828
18890,1288
8235,1807
35462,8348
62893,10534
28056,4884
25467,3606
-1386,417
14393,786
32505,3095
56598,7205
51641,3147
22589,4101
20530,2282
35215,5632
48971,2945
20709,3998
41275,6992
38350,3640
13156,2144
25683,4328
35112,8901
31740,4557
33284,6336
22615,875
33523,6494
38706,9280
9884,625
60222,16965
26213,5421
16980,1549
39150,2517
28393,2610
36556,8706
14586,2214
20491,2444
8664,1335
51314,4629
48104,1199
51105,4732
38511,3812
38914,2452
38570,4890
50467,3772
35735,8588
100957,18187
36408,5701
33107,7846
5688,753
11749,1242
18929,3378
30428,2517
31375,9779
49294,9759
27115,1524
17865,3353
103296,36919
8306,1498
28889,2405
10935,1564
33145,5522
12647,1002
16303,2535
36291,5868
17360,1131
17421,1511
13874,750
26219,5681
32582,1161
11724,1832
28136,2876
13519,1392
23891,1190
30729,4659
-505,1352
42621,6204
87739,12965
33652,5047
4486,369
393,920
41485,3424
30504,5073
31256,6793
